1.682380100000000000e+07,-1.955073559656739235e-03,-3.074797615408897400e-02,1.440000534057617188e+00,1.000000000000000000e+00
1.682399000000000000e+07,9.833476506173610687e-04,-1.041980534791946411e-01,4.906945228576660156e+00,1.000000000000000000e+00
1.682417900000000000e+07,1.657314598560333252e-02,-1.606875956058502197e-01,7.759380340576171875e+00,1.000000000000000000e+00
1.682436800000000000e+07,2.912514284253120422e-02,-1.836290508508682251e-01,8.921007156372070312e+00,1.000000000000000000e+00
1.682455700000000000e+07,3.315633907914161682e-02,-2.027213722467422485e-01,9.394009590148925781e+00,1.000000000000000000e+00
1.682474700000000000e+07,3.657082095742225647e-02,-2.161626070737838745e-01,9.585392951965332031e+00,1.000000000000000000e+00
1.682493600000000000e+07,4.097898676991462708e-02,-2.157561182975769043e-01,9.659029960632324219e+00,1.000000000000000000e+00
1.682512400000000000e+07,4.756804183125495911e-02,-2.109699547290802002e-01,9.684847831726074219e+00,1.000000000000000000e+00
1.682531300000000000e+07,4.846664145588874817e-02,-2.164910286664962769e-01,9.693200111389160156e+00,1.000000000000000000e+00
1.682550300000000000e+07,4.989797994494438171e-02,-2.162449657917022705e-01,9.696768760681152344e+00,1.000000000000000000e+00
1.682569200000000000e+07,4.941286891698837280e-02,-2.045923322439193726e-01,9.705506324768066406e+00,1.000000000000000000e+00
1.682588100000000000e+07,4.761625081300735474e-02,-2.108794748783111572e-01,9.710653305053710938e+00,1.000000000000000000e+00
1.682607000000000000e+07,4.706434532999992371e-02,-2.232081741094589233e-01,9.708834648132324219e+00,1.000000000000000000e+00
1.682626100000000000e+07,3.582070022821426392e-02,-2.180842608213424683e-01,9.708628654479980469e+00,1.000000000000000000e+00
1.682644900000000000e+07,3.374272212386131287e-02,-2.168920040130615234e-01,9.703212738037109375e+00,1.000000000000000000e+00
1.682663800000000000e+07,3.005507402122020721e-02,-2.228062301874160767e-01,9.700124740600585938e+00,1.000000000000000000e+00
1.682682700000000000e+07,2.606917545199394226e-02,-2.145440727472305298e-01,9.699936866760253906e+00,1.000000000000000000e+00
1.682701600000000000e+07,3.404806181788444519e-02,-2.074562460184097290e-01,9.700038909912109375e+00,1.000000000000000000e+00
1.682720500000000000e+07,3.568883240222930908e-02,-2.072437554597854614e-01,9.708433151245117188e+00,1.000000000000000000e+00
1.682739400000000000e+07,4.026532545685768127e-02,-2.044914513826370239e-01,9.713797569274902344e+00,1.000000000000000000e+00
1.682758300000000000e+07,4.354579746723175049e-02,-2.106607705354690552e-01,9.717576026916503906e+00,1.000000000000000000e+00
1.682777200000000000e+07,4.061244428157806396e-02,-2.165431976318359375e-01,9.720176696777343750e+00,1.000000000000000000e+00
1.682796100000000000e+07,3.480007126927375793e-02,-2.144888192415237427e-01,9.708791732788085938e+00,1.000000000000000000e+00
1.682815000000000000e+07,2.941807731986045837e-02,-2.131212949752807617e-01,9.702923774719238281e+00,1.000000000000000000e+00
1.682833900000000000e+07,2.847648970782756805e-02,-2.148764580488204956e-01,9.719380378723144531e+00,1.000000000000000000e+00
1.682852900000000000e+07,3.004916571080684662e-02,-2.123900502920150757e-01,9.731574058532714844e+00,1.000000000000000000e+00
1.682872000000000000e+07,3.335386887192726135e-02,-2.090697288513183594e-01,9.723906517028808594e+00,1.000000000000000000e+00
1.682890800000000000e+07,3.149675950407981873e-02,-2.116314321756362915e-01,9.711017608642578125e+00,1.000000000000000000e+00
1.682909700000000000e+07,2.345545962452888489e-02,-2.144491374492645264e-01,9.701694488525390625e+00,1.000000000000000000e+00
1.682928600000000000e+07,2.018973790109157562e-02,-2.166598588228225708e-01,9.701641082763671875e+00,1.000000000000000000e+00
1.682947500000000000e+07,2.472868748009204865e-02,-2.193350046873092651e-01,9.710150718688964844e+00,1.000000000000000000e+00
1.682966400000000000e+07,3.048218786716461182e-02,-2.179331630468368530e-01,9.714850425720214844e+00,1.000000000000000000e+00
1.682985300000000000e+07,3.388519585132598877e-02,-2.145201116800308228e-01,9.716225624084472656e+00,1.000000000000000000e+00
1.683004300000000000e+07,3.277894482016563416e-02,-2.147336006164550781e-01,9.714296340942382812e+00,1.000000000000000000e+00
1.683023100000000000e+07,2.859726175665855408e-02,-2.146425694227218628e-01,9.704626083374023438e+00,1.000000000000000000e+00
1.683042000000000000e+07,2.992047928273677826e-02,-2.210040241479873657e-01,9.701587677001953125e+00,1.000000000000000000e+00
1.683060900000000000e+07,3.952229395508766174e-02,-2.226988673210144043e-01,9.707284927368164062e+00,1.000000000000000000e+00
1.683079800000000000e+07,5.230847001075744629e-02,-2.159223407506942749e-01,9.707288742065429688e+00,1.000000000000000000e+00
1.683098700000000000e+07,6.123358756303787231e-02,-2.195686995983123779e-01,9.708534240722656250e+00,1.000000000000000000e+00
1.683117600000000000e+07,5.686021596193313599e-02,-2.251374274492263794e-01,9.720948219299316406e+00,1.000000000000000000e+00
1.683136500000000000e+07,4.530873894691467285e-02,-2.227779179811477661e-01,9.731143951416015625e+00,1.000000000000000000e+00
1.683155400000000000e+07,3.652958944439888000e-02,-2.168431133031845093e-01,9.727819442749023438e+00,1.000000000000000000e+00
1.683174300000000000e+07,3.527475520968437195e-02,-2.114114016294479370e-01,9.715627670288085938e+00,1.000000000000000000e+00
1.683193200000000000e+07,3.760888427495956421e-02,-2.084945589303970337e-01,9.706233024597167969e+00,1.000000000000000000e+00
1.683212200000000000e+07,3.589081019163131714e-02,-2.089095711708068848e-01,9.707571983337402344e+00,1.000000000000000000e+00
1.683231100000000000e+07,3.146065399050712585e-02,-2.074785083532333374e-01,9.714870452880859375e+00,1.000000000000000000e+00
1.683250000000000000e+07,3.108335658907890320e-02,-2.093856036663055420e-01,9.721921920776367188e+00,1.000000000000000000e+00
1.683268900000000000e+07,3.306293487548828125e-02,-2.147811949253082275e-01,9.725318908691406250e+00,1.000000000000000000e+00
1.683287800000000000e+07,3.404461592435836792e-02,-2.114626914262771606e-01,9.732029914855957031e+00,1.000000000000000000e+00
1.683306700000000000e+07,3.959757834672927856e-02,-2.086931169033050537e-01,9.739554405212402344e+00,1.000000000000000000e+00
1.683325600000000000e+07,4.274141043424606323e-02,-2.102343440055847168e-01,9.734256744384765625e+00,1.000000000000000000e+00
1.683344500000000000e+07,4.277404025197029114e-02,-2.105048000812530518e-01,9.718775749206542969e+00,1.000000000000000000e+00
1.683363400000000000e+07,4.278729483485221863e-02,-2.075931578874588013e-01,9.707866668701171875e+00,1.000000000000000000e+00
1.683382300000000000e+07,3.941572830080986023e-02,-1.985903978347778320e-01,9.708947181701660156e+00,1.000000000000000000e+00
1.683401300000000000e+07,3.093711659312248230e-02,-1.977779418230056763e-01,9.705653190612792969e+00,1.000000000000000000e+00
1.683420100000000000e+07,2.518325299024581909e-02,-2.054460197687149048e-01,9.701648712158203125e+00,1.000000000000000000e+00
1.683439000000000000e+07,2.960039116442203522e-02,-2.060718983411788940e-01,9.708909988403320312e+00,1.000000000000000000e+00
1.683457900000000000e+07,3.388254716992378235e-02,-2.027714103460311890e-01,9.711147308349609375e+00,1.000000000000000000e+00
1.683476800000000000e+07,3.917629271745681763e-02,-2.026751488447189331e-01,9.706901550292968750e+00,1.000000000000000000e+00
1.683495700000000000e+07,4.328125342726707458e-02,-2.106340825557708740e-01,9.709977149963378906e+00,1.000000000000000000e+00
1.683514600000000000e+07,3.943860158324241638e-02,-2.126222103834152222e-01,9.713180541992187500e+00,1.000000000000000000e+00
1.683533500000000000e+07,3.538975492119789124e-02,-2.061425447463989258e-01,9.708260536193847656e+00,1.000000000000000000e+00
1.683552300000000000e+07,3.303450718522071838e-02,-2.067102342844009399e-01,9.706440925598144531e+00,1.000000000000000000e+00
1.683571300000000000e+07,3.403306752443313599e-02,-2.065853178501129150e-01,9.711388587951660156e+00,1.000000000000000000e+00
1.683590200000000000e+07,3.390540182590484619e-02,-2.102670073509216309e-01,9.717663764953613281e+00,1.000000000000000000e+00
1.683609200000000000e+07,3.172074630856513977e-02,-2.128286063671112061e-01,9.722701072692871094e+00,1.000000000000000000e+00
1.683628300000000000e+07,3.812060877680778503e-02,-2.032048851251602173e-01,9.722080230712890625e+00,1.000000000000000000e+00
1.683647000000000000e+07,4.214158654212951660e-02,-1.959195584058761597e-01,9.715785026550292969e+00,1.000000000000000000e+00
1.683665700000000000e+07,4.217497259378433228e-02,-1.982928812503814697e-01,9.710385322570800781e+00,1.000000000000000000e+00
1.683684700000000000e+07,4.823148623108863831e-02,-2.086766213178634644e-01,9.709969520568847656e+00,1.000000000000000000e+00
1.683703600000000000e+07,5.015794932842254639e-02,-2.139600664377212524e-01,9.711933135986328125e+00,1.000000000000000000e+00
1.683722600000000000e+07,4.845204576849937439e-02,-2.059749364852905273e-01,9.714508056640625000e+00,1.000000000000000000e+00
1.683741500000000000e+07,4.953658580780029297e-02,-1.961558610200881958e-01,9.716442108154296875e+00,1.000000000000000000e+00
1.683760300000000000e+07,4.908836632966995239e-02,-2.015880495309829712e-01,9.759173393249511719e+00,1.000000000000000000e+00
1.683779400000000000e+07,3.646495938301086426e-02,-2.148136645555496216e-01,9.825225830078125000e+00,1.000000000000000000e+00
1.683798300000000000e+07,3.187156096100807190e-02,-2.144973576068878174e-01,9.813483238220214844e+00,1.000000000000000000e+00
1.683817200000000000e+07,4.333614185452461243e-02,-2.106364816427230835e-01,9.764814376831054688e+00,1.000000000000000000e+00
