7.952288000000000000e+06,-6.887190788984298706e-02,3.774180710315704346e-01,1.462217330932617188e+00,3.000000000000000000e+00
7.952467000000000000e+06,-1.929961442947387695e-01,1.291307091712951660e+00,5.092458248138427734e+00,3.000000000000000000e+00
7.952647000000000000e+06,-2.877499461174011230e-01,1.995527982711791992e+00,7.967754364013671875e+00,3.000000000000000000e+00
7.952827000000000000e+06,-3.876383006572723389e-01,2.209454059600830078e+00,8.816344261169433594e+00,3.000000000000000000e+00
7.953006000000000000e+06,3.620003163814544678e-01,2.270473003387451172e+00,9.175280570983886719e+00,3.000000000000000000e+00
7.953186000000000000e+06,1.560177803039550781e+00,2.632770776748657227e+00,9.478878974914550781e+00,3.000000000000000000e+00
7.953365000000000000e+06,1.148690342903137207e+00,2.896589040756225586e+00,9.465320587158203125e+00,3.000000000000000000e+00
7.953545000000000000e+06,-4.619776010513305664e-01,2.729131460189819336e+00,9.176595687866210938e+00,3.000000000000000000e+00
7.953725000000000000e+06,-1.828724265098571777e+00,3.048495054244995117e+00,8.668235778808593750e+00,3.000000000000000000e+00
7.953904000000000000e+06,-2.500645637512207031e+00,3.659942626953125000e+00,8.245834350585937500e+00,3.000000000000000000e+00
7.954084000000000000e+06,-2.547181367874145508e+00,4.072755813598632812e+00,8.243758201599121094e+00,3.000000000000000000e+00
7.954264000000000000e+06,-2.387191057205200195e+00,4.272132396697998047e+00,8.323428153991699219e+00,3.000000000000000000e+00
7.954443000000000000e+06,-2.269073724746704102e+00,4.246818065643310547e+00,8.432565689086914062e+00,3.000000000000000000e+00
7.954622000000000000e+06,-2.169383287429809570e+00,4.186327457427978516e+00,8.601745605468750000e+00,3.000000000000000000e+00
7.954801000000000000e+06,-1.978356599807739258e+00,4.022773265838623047e+00,8.512447357177734375e+00,3.000000000000000000e+00
7.954981000000000000e+06,-1.864252686500549316e+00,3.362185955047607422e+00,8.495021820068359375e+00,3.000000000000000000e+00
